trade_date,entry_time,direction,contract_id,position_pct,entry_mid,entry_fill,contracts,planned_contracts,volume15,volume_share,premium,fee,gross_pnl,net_pnl,return_on_premium,capital_before,capital_after,exit_reason,exit_legs,exit_fills,skipped,skip_reason
2026-04-10,2026-04-10 09:45:00,put,588000P_REV_10011168,0.2,0.0302,0.030500000000000003,493,493,15716.0,0.031369305166709084,150365.00000000003,1972.0,11930.599999999977,9958.599999999977,0.06622950819672115,752259.3399999999,762217.9399999998,trend_quick_tp_10%,1.0@0.033220,493@0.032920,False,
2026-04-13,2026-04-13 09:45:00,put,588000P_REV_10011168,0.2,0.0346,0.0349,436,436,13892.0,0.03138496976677224,152164.0,1744.0,-29770.08,-31514.08,-0.20710601719197708,762217.9399999998,730703.8599999999,soft_stop,1.0@0.028372,436@0.028072,False,
2026-04-17,2026-04-17 09:45:00,put,588000P_REV_10011360,0.2,0.0613,0.0616,0,237,3221.0,0.07357963365414467,0.0,0.0,0.0,0.0,0.0,730703.8599999999,730703.8599999999,eod,1.0@0.060600,,True,capacity
2026-04-22,2026-04-22 09:43:00,call,588000C2605M01550,0.5,0.03439,0.03469,1053,1053,,0.0,365285.7,4212.0,62232.29999999993,58020.29999999993,0.15883539925050427,730703.8599999999,788724.1599999998,eod,1.0@0.040900,1053@0.040600,False,
2026-04-28,2026-04-28 09:45:00,put,588000P_REV_10011362,0.2,0.0614,0.061700000000000005,255,255,14303.0,0.017828427602600852,157335.0,1020.0,14127.0,13107.0,0.0833063209076175,788724.1599999998,801831.1599999998,trend_quick_tp_10%,1.0@0.067540,255@0.067240,False,
2026-04-30,2026-04-30 09:40:00,call,588000C2605M01650,0.325,0.0346,0.0349,746,746,,0.0,260354.0,2984.0,120143.29999999993,117159.29999999993,0.44999999999999973,801831.1599999998,918990.4599999997,tp1_eod,0.5@0.046710;0.5@0.055900,373@0.046410;373@0.055600,False,
2026-05-06,2026-05-06 09:46:00,call,588000C2605M01750,0.375,0.0818,0.08209999999999999,419,419,,0.0,343998.99999999994,1676.0,109541.60000000015,107865.60000000015,0.3135637022200651,918990.4599999997,1026856.0599999998,trail_20%,0.333333@0.122700;0.666667@0.101440,140@0.122400;279@0.101140,False,
2026-05-20,2026-05-20 09:41:00,call,588000C2606M01950,0.5,0.065905,0.066205,775,775,,0.0,513088.75,3100.0,79786.25,76686.25,0.14946001057321953,1026856.0599999998,1103542.3099999998,eod,1.0@0.076800,775@0.076500,False,
2026-05-25,2026-05-25 09:43:00,call,588000C2606M02000,0.5,0.058685,0.058985,935,935,,0.0,551509.75,3740.0,214342.25,210602.25,0.38186496249612994,1103542.3099999998,1314144.5599999998,tp1_eod,0.5@0.079225;0.5@0.085200,468@0.078925;467@0.084900,False,
2026-05-27,2026-05-27 09:45:00,put,588000P_REV_10011560,0.2,0.0965,0.0968,271,271,11530.0,0.02350390286209887,262328.0,1084.0,24525.5,23441.5,0.0893595041322314,1314144.5599999998,1337586.0599999998,trend_quick_tp_10%,1.0@0.106150,271@0.105850,False,
2026-05-28,2026-05-28 09:45:00,put,588000P_REV_10011560,0.2,0.1334,0.13369999999999999,200,200,12938.0,0.015458339774308239,267400.0,800.0,25480.00000000006,24680.00000000006,0.09229618548990298,1337586.0599999998,1362266.0599999998,trend_quick_tp_10%,1.0@0.146740,200@0.146440,False,
2026-06-03,2026-06-03 09:45:00,put,588000P_REV_10010962,0.2,0.1054,0.10569999999999999,257,257,9707.0,0.026475739157309157,271648.99999999994,1028.0,-29297.999999999913,-30325.999999999913,-0.11163670766319743,1362266.0599999998,1331940.0599999998,early_no_follow_10:30_hi5%_cl-3%,1.0@0.094600,257@0.094300,False,
2026-06-04,2026-06-04 09:45:00,put,588000P_REV_10010962,0.2,0.0999,0.1002,265,265,11338.0,0.023372728876345034,265530.0,1060.0,-16430.0,-17490.0,-0.0658682634730539,1331940.0599999998,1314450.0599999998,early_no_follow_10:30_hi5%_cl-3%,1.0@0.094300,265@0.094000,False,
2026-06-08,2026-06-08 09:45:00,put,588000P_REV_10010366,0.2,0.0741,0.0744,353,353,37055.0,0.009526379705842667,262632.0,1412.0,20121.0,18709.0,0.07123655913978495,1314450.0599999998,1333159.0599999998,eod,1.0@0.080400,353@0.080100,False,
2026-06-10,2026-06-10 09:45:00,put,588000P_REV_10010394,0.2,0.0546,0.054900000000000004,485,485,27265.0,0.017788373372455528,266265.00000000006,1940.0,97768.1999999999,95828.1999999999,0.35989784613073394,1333159.0599999998,1428987.2599999998,tp1_eod,0.5@0.073710;0.5@0.077000,242@0.073410;243@0.076700,False,
2026-06-11,2026-06-11 09:45:00,put,588000P_REV_10010394,0.2,0.0637,0.064,446,446,15789.0,0.028247514092089428,285440.0,1784.0,4460.0,2676.0,0.009375,1428987.2599999998,1431663.2599999998,eod,1.0@0.065300,446@0.065000,False,
2026-06-22,2026-06-22 09:45:00,put,588000P_REV_10011751,0.2,0.1438,0.1441,198,198,4091.0,0.04839892446834515,285318.0,792.0,27284.400000000023,26492.400000000023,0.09285218598195706,1431663.2599999998,1458155.6599999997,trend_quick_tp_10%,1.0@0.158180,198@0.157880,False,
2026-06-25,2026-06-25 09:45:00,put,588000P_REV_10011816,0.2,0.1749,0.1752,0,166,1466.0,0.11323328785811733,0.0,0.0,0.0,0.0,0.0,1458155.6599999997,1458155.6599999997,trend_quick_tp_10%,1.0@0.192390,,True,capacity
2026-06-26,2026-06-26 09:45:00,put,588000P_REV_10011774,0.2,0.1377,0.13799999999999998,211,211,13905.0,0.015174397698669543,291179.99999999994,844.0,27788.70000000007,26944.70000000007,0.09253623188405823,1458155.6599999997,1485100.3599999999,trend_quick_tp_10%,1.0@0.151470,211@0.151170,False,
2026-06-29,2026-06-29 09:45:00,put,588000P_REV_10011826,0.2,0.175,0.17529999999999998,0,169,2285.0,0.07396061269146609,0.0,0.0,0.0,0.0,0.0,1485100.3599999999,1485100.3599999999,trend_quick_tp_10%,1.0@0.192500,,True,capacity
